weights,total_change,ret_std,change_per_ret_std,d2,d3,d4,same_sign_days
"PEBBLES_L:0.000, PEBBLES_M:-0.667, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:0.333",5653.0081,40.131121919392484,140.86344536678172,4241.125900000001,-3195.021950000001,4606.90415,False
"PEBBLES_L:-0.154, PEBBLES_M:-0.154, PEBBLES_S:1.000, PEBBLES_XL:0.231, PEBBLES_XS:-0.923",3165.732850000002,22.505877603630196,140.6624929609219,1945.232750000001,124.4615500000009,1096.0385500000002,True
"PEBBLES_L:-0.000, PEBBLES_M:0.333, PEBBLES_S:-1.000, PEBBLES_XL:0.333, PEBBLES_XS:0.333",2902.905099999999,20.64025381394953,140.64289742590745,1085.8087499999988,-61.976099999999406,1879.0724499999997,False
"PEBBLES_L:-1.000, PEBBLES_M:0.364, PEBBLES_S:0.364, PEBBLES_XL:0.364, PEBBLES_XS:-0.091",3023.9230499999976,21.589016897340763,140.06765867937557,746.6877499999993,-672.5676500000013,2949.80295,False
"PEBBLES_L:0.429, PEBBLES_M:-1.000, PEBBLES_S:0.071, PEBBLES_XL:0.786, PEBBLES_XS:-0.286",4746.81445,33.89130010606069,140.05996922942296,4414.268000000001,-2544.2144000000008,2876.76085,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.667, PEBBLES_S:0.333, PEBBLES_XL:1.000, PEBBLES_XS:0.000",5619.07185,40.15680224243516,139.92826958871046,3982.8907500000005,-3567.2585500000005,5203.43965,False
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:0.000, PEBBLES_XL:0.000, PEBBLES_XS:-0.333",2609.5637500000003,18.69621078900697,139.57714637740264,-403.73514999999907,1843.7633999999998,1169.5354999999995,False
"PEBBLES_L:-0.615, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.538, PEBBLES_XS:0.538",4035.430900000002,28.912641327101564,139.57323560809883,1173.7575500000012,-759.5797999999991,3621.25315,False
"PEBBLES_L:-0.786, PEBBLES_M:-0.429, PEBBLES_S:-0.071, PEBBLES_XL:1.000, PEBBLES_XS:0.286",5543.397150000001,39.779395614731904,139.35347846127303,3518.3906500000016,-3460.426199999998,5485.432699999998,False
"PEBBLES_L:-0.429, PEBBLES_M:1.000, PEBBLES_S:-0.071, PEBBLES_XL:-0.071, PEBBLES_XS:-0.429",2477.9729000000016,17.78723180100452,139.31189112068918,-395.61619999999994,2294.9237000000003,578.6654000000012,False
"PEBBLES_L:0.286, PEBBLES_M:-0.786, PEBBLES_S:-0.786, PEBBLES_XL:1.000, PEBBLES_XS:0.286",5738.301499999998,41.24622548889419,139.12306961385042,4580.678899999999,-3103.7546999999995,4261.377299999998,False
"PEBBLES_L:-1.000, PEBBLES_M:0.250, PEBBLES_S:-0.062, PEBBLES_XL:0.562, PEBBLES_XS:0.250",3642.375,26.209144765857147,138.97343971120148,1282.15625,-1547.84375,3908.0625,False
"PEBBLES_L:-1.000, PEBBLES_M:0.333, PEBBLES_S:0.667, PEBBLES_XL:0.333, PEBBLES_XS:-0.333",3189.241399999999,22.95293196268403,138.9470157967157,883.6506499999991,-449.2288999999996,2754.8196499999995,False
"PEBBLES_L:1.000, PEBBLES_M:-0.818, PEBBLES_S:-0.364, PEBBLES_XL:0.545, PEBBLES_XS:-0.364",4049.096099999998,29.158523794110728,138.8649208921136,3928.765249999999,-1118.7487499999988,1239.0795999999978,False
"PEBBLES_L:0.000, PEBBLES_M:-0.500, PEBBLES_S:-1.000, PEBBLES_XL:1.000, PEBBLES_XS:0.500",5756.0,41.47619085196048,138.7784143569184,4031.5,-2996.75,4721.25,False
"PEBBLES_L:0.818, PEBBLES_M:0.818, PEBBLES_S:-1.000, PEBBLES_XL:-0.091, PEBBLES_XS:-0.545",3401.642049999998,24.5135857172199,138.7655844901739,848.4697000000006,3374.8211999999967,-821.6488499999991,False
"PEBBLES_L:1.000, PEBBLES_M:-0.667, PEBBLES_S:-0.000, PEBBLES_XL:0.333, PEBBLES_XS:-0.667",3346.905099999998,24.12181137588437,138.75015635625297,3285.8087499999992,-179.97610000000077,241.07244999999966,False
"PEBBLES_L:0.333, PEBBLES_M:-0.333, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:0.333",4192.056499999998,30.22888039919608,138.67720023502702,3002.1512499999976,-1640.6401499999993,2830.5453999999995,False
"PEBBLES_L:0.500, PEBBLES_M:-0.000, PEBBLES_S:0.500, PEBBLES_XL:-0.000, PEBBLES_XS:-1.000",2556.0,18.45371551611048,138.5086920717163,1583.0,1562.25,-589.25,False
"PEBBLES_L:-0.364, PEBBLES_M:-0.364, PEBBLES_S:-0.818, PEBBLES_XL:1.000, PEBBLES_XS:0.545",5637.756450000001,40.723032668983684,138.44146863585493,3618.121750000001,-3130.8084500000014,5150.443150000001,False
"PEBBLES_L:0.154, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.154, PEBBLES_XS:0.154",2520.08345,18.205218665973636,138.4264312468901,590.1470499999998,988.7028000000003,941.2336,True
"PEBBLES_L:-0.667, PEBBLES_M:0.000, PEBBLES_S:1.000, PEBBLES_XL:0.333, PEBBLES_XS:-0.667",3337.6244500000003,24.11133062026672,138.42556027142558,1617.1058000000003,-488.43794999999955,2208.9565999999995,False
"PEBBLES_L:-0.471, PEBBLES_M:1.000, PEBBLES_S:-0.765, PEBBLES_XL:0.118, PEBBLES_XS:0.118",2856.7504000000017,20.650522997360316,138.3379200790784,-188.99899999999934,1429.2946000000002,1616.454800000001,False
"PEBBLES_L:0.667, PEBBLES_M:-1.000, PEBBLES_S:0.111, PEBBLES_XL:0.667, PEBBLES_XS:-0.444",4358.297499999999,31.552977108129365,138.12634811176406,4277.881849999998,-1962.5179000000003,2042.9335500000007,False
"PEBBLES_L:0.176, PEBBLES_M:0.471, PEBBLES_S:-1.000, PEBBLES_XL:0.176, PEBBLES_XS:0.176",2502.015950000002,18.158797087315754,137.78533555770085,698.5127000000007,807.9986500000009,995.5046000000004,True
"PEBBLES_L:-1.000, PEBBLES_M:-0.118, PEBBLES_S:0.176, PEBBLES_XL:0.765, PEBBLES_XS:0.176",4455.027749999999,32.37360488632043,137.61296481018354,2330.0852,-2565.1413999999995,4690.083949999999,False
"PEBBLES_L:-0.364, PEBBLES_M:1.000, PEBBLES_S:-0.818, PEBBLES_XL:0.091, PEBBLES_XS:0.091",2808.3471500000005,20.414817318680974,137.56415774684243,-179.04210000000023,1608.0608000000004,1379.3284500000004,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.500, PEBBLES_S:0.500, PEBBLES_XL:1.000, PEBBLES_XS:0.000",5705.25,41.501765944104406,137.4700538691286,3644.25,-3555.0,5616.0,False
"PEBBLES_L:0.111, PEBBLES_M:0.667, PEBBLES_S:-1.000, PEBBLES_XL:0.111, PEBBLES_XS:0.111",2554.397799999997,18.589418576785583,137.41138752935083,385.8357499999994,1329.5886499999997,838.9733999999983,True
"PEBBLES_L:-1.000, PEBBLES_M:-0.167, PEBBLES_S:0.667, PEBBLES_XL:0.667, PEBBLES_XS:-0.167",4227.415699999999,30.85284647173979,137.01866062413964,2276.359049999998,-2186.8354999999992,4137.89215,False
"PEBBLES_L:-1.000, PEBBLES_M:0.071, PEBBLES_S:-0.286, PEBBLES_XL:0.786, PEBBLES_XS:0.429",4614.358200000002,33.679503019035934,137.00790648222835,2117.26505,-2433.9658499999996,4931.059000000002,False
"PEBBLES_L:1.000, PEBBLES_M:0.286, PEBBLES_S:-0.429, PEBBLES_XL:-0.071, PEBBLES_XS:-0.786",2831.2716000000037,20.699107576738786,136.78230278786154,1452.4009000000015,2609.342950000002,-1230.4722499999998,False
"PEBBLES_L:-1.000, PEBBLES_M:0.000, PEBBLES_S:1.000, PEBBLES_XL:0.500, PEBBLES_XS:-0.500",3994.25,29.204218447405268,136.76962481270854,1870.0,-1246.0,3370.25,False
"PEBBLES_L:0.231, PEBBLES_M:1.000, PEBBLES_S:-0.538, PEBBLES_XL:-0.154, PEBBLES_XS:-0.538",2734.791650000003,20.006709481973623,136.6937252957112,-23.642950000000383,3227.6243499999996,-469.18974999999637,False
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:0.167, PEBBLES_XS:0.167",2945.9167500000003,21.60694222650224,136.3412147410036,-206.9179999999992,1101.21755,2051.6171999999997,False
"PEBBLES_L:0.250, PEBBLES_M:0.667, PEBBLES_S:0.250, PEBBLES_XL:-0.167, PEBBLES_XS:-1.000",2704.068449999999,19.853033786273954,136.20429396889182,497.6779999999999,3001.07805,-794.6876000000011,False
"PEBBLES_L:1.000, PEBBLES_M:0.091, PEBBLES_S:-0.818, PEBBLES_XL:0.091, PEBBLES_XS:-0.364",2774.7833499999997,20.375864308318153,136.17990913235687,1744.2835,1521.1368500000008,-490.6370000000011,False
"PEBBLES_L:1.000, PEBBLES_M:-1.000, PEBBLES_S:0.500, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",4489.0,32.98664089582322,136.0853933013955,4457.25,-805.75,837.5,False
"PEBBLES_L:1.000, PEBBLES_M:0.615, PEBBLES_S:-0.538, PEBBLES_XL:-0.154, PEBBLES_XS:-0.923",3314.383850000002,24.445774794464757,135.5810514441324,1185.1548500000008,3594.340449999999,-1465.1114499999976,False
"PEBBLES_L:0.818, PEBBLES_M:-1.000, PEBBLES_S:-0.545, PEBBLES_XL:0.818, PEBBLES_XS:-0.091",5029.51165,37.103936394511784,135.5519693792904,4711.861850000002,-2371.4239500000012,2689.07375,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.250, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:0.583",5539.72745,40.873464619408814,135.5335913307788,3273.922950000001,-3242.6088000000004,5508.4133,False
"PEBBLES_L:-0.250, PEBBLES_M:-0.875, PEBBLES_S:0.062, PEBBLES_XL:1.000, PEBBLES_XS:0.062",5384.65625,39.729866682859985,135.53169692167668,4336.59375,-3646.53125,4694.59375,False
"PEBBLES_L:0.000, PEBBLES_M:-1.000, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:0.000",5446.5,40.21597242256924,135.43126454262784,4660.0,-3591.5,4378.0,False
"PEBBLES_L:-0.250, PEBBLES_M:1.000, PEBBLES_S:-0.875, PEBBLES_XL:0.062, PEBBLES_XS:0.062",2756.84375,20.396274281369994,135.16408496811144,-168.5625,1798.0,1127.40625,False
"PEBBLES_L:0.364, PEBBLES_M:-0.545, PEBBLES_S:-1.000, PEBBLES_XL:0.818, PEBBLES_XS:0.364",4827.802749999999,35.75103569243781,135.03952141507312,3711.951550000001,-2317.8824000000022,3433.7336,False
"PEBBLES_L:-0.364, PEBBLES_M:-0.818, PEBBLES_S:0.091, PEBBLES_XL:1.000, PEBBLES_XS:0.091",5356.55445,39.668140123894084,135.03417183840898,4189.63795,-3671.537449999999,4838.453949999998,False
"PEBBLES_L:0.786, PEBBLES_M:-0.286, PEBBLES_S:-1.000, PEBBLES_XL:0.429, PEBBLES_XS:0.071",3402.7758499999995,25.21234928684652,134.96464812881416,2638.038050000001,-454.0650500000006,1218.8028499999991,False
"PEBBLES_L:-0.071, PEBBLES_M:-0.786, PEBBLES_S:-0.429, PEBBLES_XL:1.000, PEBBLES_XS:0.286",5358.7042,39.84508045600468,134.4884773395517,4243.9336,-3486.387349999999,4601.157949999999,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.333, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:0.333",5471.1556,40.69592231129096,134.43989690539695,3249.5322,-3527.7252500000004,5749.34865,False
"PEBBLES_L:-0.471, PEBBLES_M:-0.765, PEBBLES_S:0.118, PEBBLES_XL:1.000, PEBBLES_XS:0.118",5330.381949999999,39.702347345223124,134.2586095388976,4051.3596499999985,-3695.021799999998,4974.044099999999,False
"PEBBLES_L:0.071, PEBBLES_M:0.786, PEBBLES_S:-1.000, PEBBLES_XL:0.071, PEBBLES_XS:0.071",2586.1682499999997,19.272152199371178,134.19197935165656,196.06904999999983,1646.1312000000007,743.9679999999992,True
"PEBBLES_L:-1.000, PEBBLES_M:0.154, PEBBLES_S:0.154, PEBBLES_XL:0.538, PEBBLES_XS:0.154",3388.8626,25.267827467626912,134.11768797067353,1294.8156499999993,-1629.2439499999994,3723.2909,False
"PEBBLES_L:-0.333, PEBBLES_M:-0.667, PEBBLES_S:-0.333, PEBBLES_XL:1.000, PEBBLES_XS:0.333",5298.514800000001,39.5130184627709,134.09541984225407,3926.7400000000002,-3552.1706000000004,4923.9454000000005,False
"PEBBLES_L:0.250, PEBBLES_M:0.250, PEBBLES_S:0.562, PEBBLES_XL:-0.062, PEBBLES_XS:-1.000",2445.5,18.24601392000686,134.02927404974164,1028.71875,1934.34375,-517.5625,False
"PEBBLES_L:-0.091, PEBBLES_M:-1.000, PEBBLES_S:0.818, PEBBLES_XL:0.818, PEBBLES_XS:-0.545",4983.476050000001,37.19460398689778,133.98384485436347,4359.868450000003,-2878.877700000001,3502.4853,False
"PEBBLES_L:-0.500, PEBBLES_M:-1.000, PEBBLES_S:1.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",5927.25,44.27111110121153,133.88527761251046,4744.25,-3614.0,4797.0,False
"PEBBLES_L:1.000, PEBBLES_M:-0.176, PEBBLES_S:-0.471, PEBBLES_XL:0.118, PEBBLES_XS:-0.471",2500.731349999999,18.6830545297414,133.8502409238867,2022.7418499999994,1001.7058000000006,-523.716300000001,False
"PEBBLES_L:-1.000, PEBBLES_M:0.667, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:0.667",4743.094899999997,35.439709756892285,133.8356022816345,1228.691249999999,-1195.5239000000001,4709.9275499999985,False
"PEBBLES_L:-0.875, PEBBLES_M:1.000, PEBBLES_S:0.062, PEBBLES_XL:0.062, PEBBLES_XS:-0.250",2725.125,20.40037958476236,133.58207324904268,-410.59375,1449.09375,1686.625,False
"PEBBLES_L:0.250, PEBBLES_M:-1.000, PEBBLES_S:-0.062, PEBBLES_XL:0.875, PEBBLES_XS:-0.062",4827.53125,36.172702991101744,133.457852214902,4400.90625,-3087.53125,3514.15625,False
"PEBBLES_L:-0.250, PEBBLES_M:-0.667, PEBBLES_S:1.000, PEBBLES_XL:0.583, PEBBLES_XS:-0.667",4040.655100000001,30.30865380625268,133.31687793954126,3235.6837499999992,-1863.2260999999999,2668.1974500000015,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.091, PEBBLES_S:-0.091, PEBBLES_XL:0.818, PEBBLES_XS:0.364",4579.835650000003,34.36069213920919,133.2870604423572,2359.848450000001,-2771.6039,4991.5911000000015,False
"PEBBLES_L:0.176, PEBBLES_M:0.471, PEBBLES_S:0.471, PEBBLES_XL:-0.118, PEBBLES_XS:-1.000",2504.571200000004,18.810802644370785,133.14536584910203,678.478000000001,2420.2104500000005,-594.1172499999975,False
"PEBBLES_L:0.538, PEBBLES_M:0.923, PEBBLES_S:-0.231, PEBBLES_XL:-0.231, PEBBLES_XS:-1.000",3169.968350000001,23.849994033562446,132.9127523276997,443.047849999999,3966.5577500000018,-1239.6372499999998,False
"PEBBLES_L:0.231, PEBBLES_M:-0.923, PEBBLES_S:-0.538, PEBBLES_XL:1.000, PEBBLES_XS:0.231",5427.870950000002,40.87251500483099,132.8000234230374,4609.921249999999,-3410.703599999999,4228.653300000002,False
"PEBBLES_L:0.875, PEBBLES_M:-0.062, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:-0.062",2913.9375,21.965478013945607,132.65987192038241,2032.3125,519.34375,362.28125,True
"PEBBLES_L:0.667, PEBBLES_M:-1.000, PEBBLES_S:-0.000, PEBBLES_XL:0.667, PEBBLES_XS:-0.333",4133.375549999999,31.188786252471715,132.52761798873877,4154.394199999999,-2076.5620499999995,2055.5434,False
"PEBBLES_L:-0.538, PEBBLES_M:-0.538, PEBBLES_S:1.000, PEBBLES_XL:0.615, PEBBLES_XS:-0.538",4073.0243999999975,30.842192823416607,132.06014317203793,2947.3963000000003,-2064.0135000000023,3189.6415999999995,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.667, PEBBLES_S:0.167, PEBBLES_XL:1.000, PEBBLES_XS:0.167",5281.3922999999995,39.99394620131703,132.05479332834827,3797.5197,-3738.3938000000007,5222.2664,False
"PEBBLES_L:0.667, PEBBLES_M:-0.583, PEBBLES_S:0.667, PEBBLES_XL:0.250, PEBBLES_XS:-1.000",3213.553149999998,24.390122971388493,131.75633242069935,2953.6092499999977,104.38355000000047,155.56034999999974,True
"PEBBLES_L:-0.118, PEBBLES_M:0.176, PEBBLES_S:-1.000, PEBBLES_XL:0.471, PEBBLES_XS:0.471",3195.797849999999,24.264445414924406,131.70702216150178,1464.79025,-865.283300000001,2596.2909,False
"PEBBLES_L:0.364, PEBBLES_M:-1.000, PEBBLES_S:-0.091, PEBBLES_XL:0.818, PEBBLES_XS:-0.091",4546.271849999997,34.53653399677914,131.6365982302677,4283.1740500000005,-2858.527850000002,3121.6256499999995,False
"PEBBLES_L:-0.111, PEBBLES_M:-0.667, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:0.444",5309.986850000005,40.413634961829395,131.39097373981028,4012.870950000001,-3428.1097499999996,4725.225650000003,False
"PEBBLES_L:-0.923, PEBBLES_M:-0.154, PEBBLES_S:-0.538, PEBBLES_XL:1.000, PEBBLES_XS:0.615",5456.297100000004,41.547106698604274,131.3279680239034,2982.3775000000014,-3337.130549999999,5811.050150000002,False
"PEBBLES_L:-0.818, PEBBLES_M:-0.818, PEBBLES_S:1.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.364",5793.449900000001,44.14996028880539,131.22208631904437,4266.126899999999,-3692.097099999997,5219.420099999999,False
"PEBBLES_L:1.000, PEBBLES_M:-0.250, PEBBLES_S:0.062, PEBBLES_XL:0.062, PEBBLES_XS:-0.875",2679.1875,20.456516729382994,130.96987798278056,2234.09375,1329.71875,-884.625,False
"PEBBLES_L:0.250, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:0.250",2443.0,18.754558921225733,130.26166119188764,1050.125,221.375,1171.5,True
"PEBBLES_L:-0.500, PEBBLES_M:-0.500, PEBBLES_S:-0.500, PEBBLES_XL:1.000, PEBBLES_XS:0.500",5224.5,40.11013778956854,130.25385321310807,3560.0,-3532.5,5197.0,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.286, PEBBLES_S:0.429, PEBBLES_XL:0.786, PEBBLES_XS:0.071",4393.515749999997,33.751574183030854,130.17217289405446,2566.250899999999,-2858.633650000002,4685.8985,False
"PEBBLES_L:0.923, PEBBLES_M:-1.000, PEBBLES_S:0.154, PEBBLES_XL:0.538, PEBBLES_XS:-0.615",3940.0975999999996,30.273138147597866,130.1516076988748,4131.05865,-1335.8970000000008,1144.9359500000005,False
"PEBBLES_L:-0.231, PEBBLES_M:-1.000, PEBBLES_S:0.538, PEBBLES_XL:0.923, PEBBLES_XS:-0.231",5046.293199999995,38.78043117091316,130.12473166582305,4351.724749999999,-3496.110050000001,4190.678499999996,False
"PEBBLES_L:-1.000, PEBBLES_M:0.765, PEBBLES_S:0.176, PEBBLES_XL:0.176, PEBBLES_XS:-0.118",2624.25525,20.176564259377546,130.06452517208493,-126.8262000000002,500.9981500000008,2250.0832999999993,False
"PEBBLES_L:0.250, PEBBLES_M:-1.000, PEBBLES_S:0.667, PEBBLES_XL:0.667, PEBBLES_XS:-0.583",4196.548449999998,32.27987400576903,130.00510625444184,4039.3210999999983,-2266.4310999999993,2423.65845,False
"PEBBLES_L:0.154, PEBBLES_M:-0.231, PEBBLES_S:0.923, PEBBLES_XL:0.154, PEBBLES_XS:-1.000",2822.3070000000007,21.741033951980896,129.81475518752185,1984.5288999999993,468.3097000000016,369.46839999999975,True
"PEBBLES_L:0.091, PEBBLES_M:-0.818, PEBBLES_S:1.000, PEBBLES_XL:0.545, PEBBLES_XS:-0.818",4003.2558999999974,30.84008315049563,129.80691006780444,3576.855849999999,-1626.184799999999,2052.5848499999975,False
"PEBBLES_L:1.000, PEBBLES_M:-0.500, PEBBLES_S:-1.000, PEBBLES_XL:0.500, PEBBLES_XS:-0.000",3786.25,29.172535417579706,129.78817047620626,3273.0,-724.25,1237.5,False
"PEBBLES_L:-1.000, PEBBLES_M:0.818, PEBBLES_S:-0.545, PEBBLES_XL:0.364, PEBBLES_XS:0.364",3305.5229,25.495048296811156,129.65352571673475,175.36670000000004,-131.71830000000136,3261.8745000000013,False
"PEBBLES_L:-1.000, PEBBLES_M:0.562, PEBBLES_S:0.250, PEBBLES_XL:0.250, PEBBLES_XS:-0.062",2573.0,19.865604173271237,129.52034972396757,173.25,-104.71875,2504.46875,False
"PEBBLES_L:1.000, PEBBLES_M:-0.000, PEBBLES_S:-0.333, PEBBLES_XL:-0.000, PEBBLES_XS:-0.667",2412.7341499999993,18.66508831646514,129.26454507432683,1684.03705,1755.86755,-1027.1704500000005,False
"PEBBLES_L:0.471, PEBBLES_M:-1.000, PEBBLES_S:-0.118, PEBBLES_XL:0.765, PEBBLES_XS:-0.118",4281.056599999999,33.13381573279267,129.20505849747394,4172.142350000001,-2642.898250000001,2751.812499999999,False
"PEBBLES_L:-0.538, PEBBLES_M:-0.923, PEBBLES_S:0.615, PEBBLES_XL:1.000, PEBBLES_XS:-0.154",5388.72775,41.720042963381225,129.1640028925624,4311.95425,-3840.216650000001,4916.990150000001,False
"PEBBLES_L:-0.231, PEBBLES_M:0.154, PEBBLES_S:-1.000, PEBBLES_XL:0.538, PEBBLES_XS:0.538",3427.50165,26.56973995662958,129.00019554556397,1592.4932,-1199.958399999999,3034.9668499999993,False
"PEBBLES_L:-0.923, PEBBLES_M:1.000, PEBBLES_S:-0.538, PEBBLES_XL:0.231, PEBBLES_XS:0.231",3062.1621000000023,23.74424602485769,128.96438559448237,-230.57089999999926,672.5167500000014,2620.2162500000004,False
"PEBBLES_L:0.071, PEBBLES_M:-1.000, PEBBLES_S:0.429, PEBBLES_XL:0.786, PEBBLES_XS:-0.286",4367.11085,33.911679150696216,128.77896227413268,4077.4284000000002,-2926.954200000001,3216.636650000001,False
"PEBBLES_L:0.786, PEBBLES_M:-0.286, PEBBLES_S:0.429, PEBBLES_XL:0.071, PEBBLES_XS:-1.000",2682.0771499999973,20.832738867237346,128.74337681148455,2216.3197499999987,1137.0556499999984,-671.2982499999998,False
"PEBBLES_L:0.615, PEBBLES_M:1.000, PEBBLES_S:-0.923, PEBBLES_XL:-0.154, PEBBLES_XS:-0.538",3143.6214499999987,24.45597142083467,128.5420806192907,339.0348500000009,3639.7232499999986,-835.1366500000008,False
"PEBBLES_L:0.538, PEBBLES_M:-1.000, PEBBLES_S:-0.615, PEBBLES_XL:0.923, PEBBLES_XS:0.154",5085.436399999999,39.578720110078336,128.48915745269494,4649.69175,-3066.5969999999998,3502.3416499999985,False
"PEBBLES_L:-0.923, PEBBLES_M:-0.538, PEBBLES_S:0.231, PEBBLES_XL:1.000, PEBBLES_XS:0.231",5217.96535,40.81375715473614,127.84819908192387,3465.8342500000012,-3794.833850000001,5546.96495,False
"PEBBLES_L:0.375, PEBBLES_M:-0.875, PEBBLES_S:-0.875, PEBBLES_XL:1.000, PEBBLES_XS:0.375",5416.375,42.38111316849579,127.8016218796794,4578.625,-3297.625,4135.375,False
"PEBBLES_L:-0.583, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:0.667",4084.5005499999997,32.02895620175319,127.52524697562339,1682.269199999998,-1672.4370499999986,4074.6684000000005,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.062, PEBBLES_S:0.562, PEBBLES_XL:0.562, PEBBLES_XS:-0.062",3448.9375,27.09685051932126,127.2818587363411,1674.96875,-1919.5625,3693.53125,False
"PEBBLES_L:-0.154, PEBBLES_M:1.000, PEBBLES_S:-0.154, PEBBLES_XL:-0.154, PEBBLES_XS:-0.538",2325.7664499999996,18.30541464642116,127.05346996631424,-386.40475000000015,2815.5077499999984,-103.33654999999862,False
"PEBBLES_L:1.000, PEBBLES_M:-0.154, PEBBLES_S:-0.923, PEBBLES_XL:0.231, PEBBLES_XS:-0.154",2834.7744,22.320833696303925,127.00127775556189,2178.1892000000007,571.0717999999993,85.51339999999982,True
"PEBBLES_L:-0.176, PEBBLES_M:1.000, PEBBLES_S:0.118, PEBBLES_XL:-0.176, PEBBLES_XS:-0.765",2576.3260500000024,20.305118807985455,126.88061933362354,-258.7006999999994,3054.638250000001,-219.61149999999907,False
"PEBBLES_L:-0.818, PEBBLES_M:-0.364, PEBBLES_S:-0.364, PEBBLES_XL:1.000, PEBBLES_XS:0.545",5154.516649999998,40.72964577884747,126.55441881296557,3189.433949999998,-3617.9123499999996,5582.9950499999995,False
"PEBBLES_L:0.333, PEBBLES_M:-0.000, PEBBLES_S:0.667, PEBBLES_XL:-0.000, PEBBLES_XS:-1.000",2378.7978999999996,18.810716941356898,126.45971482192782,1425.8018999999986,1383.6309500000007,-430.63494999999966,False
"PEBBLES_L:-0.154, PEBBLES_M:-0.538, PEBBLES_S:-0.923, PEBBLES_XL:1.000, PEBBLES_XS:0.615",5257.108549999998,41.61590542371223,126.32450253033694,3763.8012499999995,-3365.3208000000004,4858.628099999999,False
"PEBBLES_L:0.667, PEBBLES_M:-0.583, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:0.250",4054.031149999997,32.11572307340119,126.23197493434664,3445.4263999999976,-1751.9123,2360.5170499999995,False
"PEBBLES_L:-1.000, PEBBLES_M:0.071, PEBBLES_S:0.786, PEBBLES_XL:0.429, PEBBLES_XS:-0.286",3171.519550000001,25.233553397611242,125.68660069493961,1299.0815500000003,-1209.5458500000002,3081.983850000001,False
"PEBBLES_L:-0.562, PEBBLES_M:1.000, PEBBLES_S:-0.562, PEBBLES_XL:0.062, PEBBLES_XS:0.062",2424.65625,19.30032337497288,125.6277525973529,-463.25,1463.15625,1424.75,False
"PEBBLES_L:0.071, PEBBLES_M:0.071, PEBBLES_S:-1.000, PEBBLES_XL:0.429, PEBBLES_XS:0.429",2864.3173999999985,22.827564120194797,125.47626128300001,1515.4672999999993,-794.7696999999998,2143.619799999999,False
"PEBBLES_L:1.000, PEBBLES_M:-0.875, PEBBLES_S:0.375, PEBBLES_XL:0.375, PEBBLES_XS:-0.875",3555.125,28.34112674345853,125.44049614472597,3735.8125,-485.125,304.4375,False
"PEBBLES_L:-1.000, PEBBLES_M:0.538, PEBBLES_S:-0.615, PEBBLES_XL:0.538, PEBBLES_XS:0.538",3626.6011000000017,28.913278435639622,125.43029695068108,811.0797499999999,-1171.6786999999981,3987.20005,False
"PEBBLES_L:-0.154, PEBBLES_M:-0.923, PEBBLES_S:-0.154, PEBBLES_XL:1.000, PEBBLES_XS:0.231",5018.845750000004,40.062876512722774,125.2742235921619,4247.159450000001,-3822.8202,4594.506500000003,False
"PEBBLES_L:-0.429, PEBBLES_M:-0.786, PEBBLES_S:-0.071, PEBBLES_XL:1.000, PEBBLES_XS:0.286",4979.000599999999,39.85448949719485,124.92947878181819,3907.0940000000014,-3869.1271500000003,4941.033749999999,False
"PEBBLES_L:-0.000, PEBBLES_M:1.000, PEBBLES_S:-1.000, PEBBLES_XL:-0.000, PEBBLES_XS:-0.000",2643.5,21.187803867969805,124.76517228839619,-145.5,2216.0,573.0,False
"PEBBLES_L:-0.333, PEBBLES_M:-1.000, PEBBLES_S:0.333, PEBBLES_XL:1.000, PEBBLES_XS:0.000",5092.2021,40.844191391293165,124.67383798141528,4345.6981,-3948.630949999999,4695.13495,False
