target,reference,target_family,reference_family,same_family,log_beta,direction,high_spread_action,low_spread_action,log_intercept,log_r2,spread_std_bps,ar1,half_life_ticks,reversion_bps_per_z_next_tick,reversion_t,z2_count,z2_next_tick_reversion_bps,log_return_corr,abs_log_return_corr,best_lead,best_lead_corr,abs_best_lead_corr,pair_score
PEBBLES_XL,PEBBLES_L,PEBBLES,PEBBLES,True,-0.41281962655206345,reversed,"SELL PEBBLES_XL, SELL 0.413x PEBBLES_L","BUY PEBBLES_XL, BUY 0.413x PEBBLES_L",13.289104380296012,0.033795041330258124,1359.9380901449367,0.9998320393513953,4126.496140393648,-0.22841608368317384,-1.8620414172194604,1544,0.41867832634404406,-0.4931567699447988,0.4931567699447988,PEBBLES_L-> PEBBLES_XL lag1,-0.009284809996999845,0.009284809996999845,1.3997934196433743
PEBBLES_L,PEBBLES_XL,PEBBLES,PEBBLES,True,-0.08186394046358726,reversed,"SELL PEBBLES_L, SELL 0.082x PEBBLES_XL","BUY PEBBLES_L, BUY 0.082x PEBBLES_XL",10.00182859533336,0.033795041330258124,605.5991993313013,0.9997638312691247,2934.61935000554,-0.14302359432546652,-1.7685757321124502,983,0.48385546499245996,-0.49315676994479885,0.49315676994479885,PEBBLES_L-> PEBBLES_XL lag1,-0.009284809996999845,0.009284809996999845,1.3912541707076036
ROBOT_MOPPING,ROBOT_LAUNDRY,ROBOT,ROBOT,True,-0.778611904915662,reversed,"SELL ROBOT_MOPPING, SELL 0.779x ROBOT_LAUNDRY","BUY ROBOT_MOPPING, BUY 0.779x ROBOT_LAUNDRY",16.468120100712206,0.5068806219460164,487.58238309655513,0.9996110062254402,1781.5512796652272,-0.18966651160983192,-2.602559056607988,1874,0.2789714857915937,-0.009604255759625337,0.009604255759625337,ROBOT_MOPPING-> ROBOT_LAUNDRY lag2,-0.007591520085228785,0.007591520085228785,1.385451528866625
PEBBLES_M,PEBBLES_XS,PEBBLES,PEBBLES,True,-0.247939733519859,reversed,"SELL PEBBLES_M, SELL 0.248x PEBBLES_XS","BUY PEBBLES_M, BUY 0.248x PEBBLES_XS",11.438485090253815,0.49120939603227753,486.42312113258305,0.9994488086177141,1257.196968058816,-0.2681122325129038,-2.9313117957787345,1420,0.4673937193880106,0.015627327237243062,0.015627327237243062,PEBBLES_M-> PEBBLES_XS lag1,0.012162241012687239,0.012162241012687239,1.3836479465208114
ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT,ROBOT,True,-0.6510054864893452,reversed,"SELL ROBOT_LAUNDRY, SELL 0.651x ROBOT_MOPPING","BUY ROBOT_LAUNDRY, BUY 0.651x ROBOT_MOPPING",15.252831624088888,0.5068806219460164,445.8408008357912,0.9996333713864262,1890.2510151729857,-0.16345799468526168,-2.3847687134917277,973,0.3659222982975505,-0.009604255759625337,0.009604255759625337,ROBOT_MOPPING-> ROBOT_LAUNDRY lag2,-0.007591520085228785,0.007591520085228785,1.3828306771741679
UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR,UV_VISOR,True,-1.6799201951555702,reversed,"SELL UV_VISOR_AMBER, SELL 1.680x UV_VISOR_ORANGE","BUY UV_VISOR_AMBER, BUY 1.680x UV_VISOR_ORANGE",24.50883912029994,0.5150701520586115,859.5813462692726,0.9998454631842356,4484.974129776599,-0.13283696414303928,-1.1705152083338537,2053,0.10938057256237697,0.004339443636906988,0.004339443636906988,UV_VISOR_ORANGE-> UV_VISOR_AMBER lag2,0.010510521516843693,0.010510521516843693,1.3826932921098227
UV_VISOR_ORANGE,UV_VISOR_AMBER,UV_VISOR,UV_VISOR,True,-0.3066039407966715,reversed,"SELL UV_VISOR_ORANGE, SELL 0.307x UV_VISOR_AMBER","BUY UV_VISOR_ORANGE, BUY 0.307x UV_VISOR_AMBER",12.000454485376757,0.5150701520586118,367.2243942377094,0.9998133047910546,3712.3741890997107,-0.06855903501215434,-1.1306495647047028,965,-0.5638927237734875,0.004339443636906988,0.004339443636906988,UV_VISOR_ORANGE-> UV_VISOR_AMBER lag2,0.010510521516843693,0.010510521516843693,1.3762654991967345
ROBOT_LAUNDRY,ROBOT_DISHES,ROBOT,ROBOT,True,-0.823621486706025,reversed,"SELL ROBOT_LAUNDRY, SELL 0.824x ROBOT_DISHES","BUY ROBOT_LAUNDRY, BUY 0.824x ROBOT_DISHES",16.77653567738428,0.5177502318390964,440.89968573301843,0.9992436281562994,916.0639899104542,-0.33348410818478885,-3.352841276541126,357,3.74978126864246,0.0013027653879087767,0.0013027653879087767,ROBOT_DISHES-> ROBOT_LAUNDRY lag1,-0.005918932748492148,0.005918932748492148,1.373801408045484
ROBOT_DISHES,ROBOT_VACUUMING,ROBOT,ROBOT,True,-0.6585416330035792,reversed,"SELL ROBOT_DISHES, SELL 0.659x ROBOT_VACUUMING","BUY ROBOT_DISHES, BUY 0.659x ROBOT_VACUUMING",15.217616604510347,0.47500668539355084,401.8955014616477,0.9989470312291538,657.9323190740108,-0.42318341218268596,-4.0032028892491045,1063,0.9208998435573487,0.0058231887465236545,0.0058231887465236545,ROBOT_DISHES-> ROBOT_VACUUMING lag1,-0.00968611664342669,0.00968611664342669,1.3731482153583432
SLEEP_POD_COTTON,SLEEP_POD_SUEDE,SLEEP_POD,SLEEP_POD,True,0.6623907202938218,same,"SELL SLEEP_POD_COTTON, BUY 0.662x SLEEP_POD_SUEDE","BUY SLEEP_POD_COTTON, SELL 0.662x SLEEP_POD_SUEDE",3.1642412859817957,0.5004456913047345,538.8482807946484,0.9997380332567742,2645.5891969592294,-0.1411603292124021,-2.0261397235339387,930,0.5830000458896746,-0.00018230618505009422,0.00018230618505009422,SLEEP_POD_SUEDE-> SLEEP_POD_COTTON lag1,0.004317432912685673,0.004317432912685673,1.3647440304110248
ROBOT_VACUUMING,ROBOT_DISHES,ROBOT,ROBOT,True,-0.7213009194681695,reversed,"SELL ROBOT_VACUUMING, SELL 0.721x ROBOT_DISHES","BUY ROBOT_VACUUMING, BUY 0.721x ROBOT_DISHES",15.765285851248196,0.47500668539355095,420.61017043147143,0.9992086401730514,875.5471990879781,-0.33285399168581387,-3.6209277894162315,711,1.298093916420186,0.0058231887465236545,0.0058231887465236545,ROBOT_DISHES-> ROBOT_VACUUMING lag1,-0.00968611664342669,0.00968611664342669,1.364115273308656
SLEEP_POD_SUEDE,SLEEP_POD_COTTON,SLEEP_POD,SLEEP_POD,True,0.7555143451930417,same,"SELL SLEEP_POD_SUEDE, BUY 0.756x SLEEP_POD_COTTON","BUY SLEEP_POD_SUEDE, SELL 0.756x SLEEP_POD_COTTON",2.2741559441575183,0.5004456913047347,575.4806681845598,0.9997683534792755,2991.9158411102844,-0.1333080945289252,-1.8368906569047683,1640,0.3177221792192965,-0.00018230618505009422,0.00018230618505009422,SLEEP_POD_SUEDE-> SLEEP_POD_COTTON lag1,0.004317432912685673,0.004317432912685673,1.3639588069426776
PEBBLES_XS,PEBBLES_M,PEBBLES,PEBBLES,True,-1.9811644913014064,reversed,"SELL PEBBLES_XS, SELL 1.981x PEBBLES_M","BUY PEBBLES_XS, BUY 1.981x PEBBLES_M",27.185231425446894,0.49120939603227787,1374.9959302717057,0.9995884693232091,1683.968132133733,-0.5658530057692158,-2.6747237057026174,200,5.637318463337149,0.015627327237243065,0.015627327237243065,PEBBLES_M-> PEBBLES_XS lag1,0.012162241012687239,0.012162241012687239,1.3534220238464427
MICROCHIP_SQUARE,MICROCHIP_OVAL,MICROCHIP,MICROCHIP,True,-0.48410404985827976,reversed,"SELL MICROCHIP_SQUARE, SELL 0.484x MICROCHIP_OVAL","BUY MICROCHIP_SQUARE, BUY 0.484x MICROCHIP_OVAL",13.859859947542503,0.4778651628181122,1018.9608064358281,0.9998517732788611,4675.916747658084,-0.15103721930650882,-1.5602250835393945,572,1.5959857397888473,0.004936299009085403,0.004936299009085403,MICROCHIP_SQUARE-> MICROCHIP_OVAL lag3,-0.008842753644774487,0.008842753644774487,1.3479051837578486
MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP,True,-0.9871125080610378,reversed,"SELL MICROCHIP_OVAL, SELL 0.987x MICROCHIP_SQUARE","BUY MICROCHIP_OVAL, BUY 0.987x MICROCHIP_SQUARE",18.3751911772594,0.4778651628181122,1455.02832943213,0.9999929872905923,98841.21953968507,-0.01020369085428661,-0.08344674695343236,1061,-0.033488387352835415,0.004936299009085403,0.004936299009085403,MICROCHIP_SQUARE-> MICROCHIP_OVAL lag3,-0.008842753644774487,0.008842753644774487,1.3338218309126264
PANEL_1X4,PANEL_2X2,PANEL,PANEL,True,0.8292794358577584,same,"SELL PANEL_1X4, BUY 0.829x PANEL_2X2","BUY PANEL_1X4, SELL 0.829x PANEL_2X2",1.5442934832968356,0.442715201453884,661.2007177211605,0.9998009655576708,3482.2023267913232,-0.13160171611927998,-1.754537445868882,1672,0.07437103194508053,0.005677214608777467,0.005677214608777467,PANEL_1X4-> PANEL_2X2 lag2,-0.013908606644929808,0.013908606644929808,1.3115525876745897
TRANSLATOR_VOID_BLUE,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,TRANSLATOR,True,-0.6894944909733908,reversed,"SELL TRANSLATOR_VOID_BLUE, SELL 0.689x TRANSLATOR_ASTRO_BLACK","BUY TRANSLATOR_VOID_BLUE, BUY 0.689x TRANSLATOR_ASTRO_BLACK",15.597045800501151,0.43852537988170126,407.0769948011779,0.9995512151869713,1544.1512543236672,-0.18268997300010795,-2.6026714028368687,792,0.8403163344994694,0.004682406420930289,0.004682406420930289,TRANSLATOR_ASTRO_BLACK-> TRANSLATOR_VOID_BLUE lag3,0.010976676267547876,0.010976676267547876,1.3114767836026424
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,TRANSLATOR,TRANSLATOR,True,-0.6360099835788614,reversed,"SELL TRANSLATOR_ASTRO_BLACK, SELL 0.636x TRANSLATOR_VOID_BLUE","BUY TRANSLATOR_ASTRO_BLACK, BUY 0.636x TRANSLATOR_VOID_BLUE",15.054859926722587,0.4385253798817015,390.9697223895195,0.9995335359054339,1485.6138166373673,-0.18237333755708757,-2.6543776028861013,1275,0.9041068302182239,0.004682406420930289,0.004682406420930289,TRANSLATOR_ASTRO_BLACK-> TRANSLATOR_VOID_BLUE lag3,0.010976676267547876,0.010976676267547876,1.3114451200583406
PANEL_2X2,PANEL_1X4,PANEL,PANEL,True,0.5338552752076448,same,"SELL PANEL_2X2, BUY 0.534x PANEL_1X4","BUY PANEL_2X2, SELL 0.534x PANEL_1X4",4.282844835486484,0.4427152014538842,530.5112983394109,0.9997707336025338,3022.979937332566,-0.1216284141853893,-1.8604847310846624,2071,0.09040806102943605,0.005677214608777467,0.005677214608777467,PANEL_1X4-> PANEL_2X2 lag2,-0.013908606644929808,0.013908606644929808,1.3105552574812007
ROBOT_DISHES,ROBOT_IRONING,ROBOT,ROBOT,True,-0.40541226922750484,reversed,"SELL ROBOT_DISHES, SELL 0.405x ROBOT_IRONING","BUY ROBOT_DISHES, BUY 0.405x ROBOT_IRONING",12.886625843657871,0.42462946253944867,420.7363822440478,0.9991313579863408,797.6198222983967,-0.3654692982918957,-3.5779759457780287,443,0.23210753817609156,0.0007479580894770542,0.0007479580894770542,ROBOT_IRONING-> ROBOT_DISHES lag3,-0.0066321299513826485,0.0066321299513826485,1.3005243504581154
PEBBLES_S,PEBBLES_M,PEBBLES,PEBBLES,True,-0.8504414763217116,reversed,"SELL PEBBLES_S, SELL 0.850x PEBBLES_M","BUY PEBBLES_S, BUY 0.850x PEBBLES_M",16.94590107023156,0.3628454480455141,768.5120067891464,0.9995968193622845,1718.8509927810735,-0.3098491609893216,-2.515688221870095,762,0.6669484014373176,0.011600862915046585,0.011600862915046585,PEBBLES_M-> PEBBLES_S lag3,0.010093610308842552,0.010093610308842552,1.255431227059493
PEBBLES_M,PEBBLES_S,PEBBLES,PEBBLES,True,-0.42665539975175687,reversed,"SELL PEBBLES_M, SELL 0.427x PEBBLES_S","BUY PEBBLES_M, BUY 0.427x PEBBLES_S",13.113562381630924,0.3628454480455142,544.3360079084531,0.9995296749088006,1473.415257852743,-0.25601488256289145,-2.6701328725026,1564,0.45175607777791316,0.011600862915046587,0.011600862915046587,PEBBLES_M-> PEBBLES_S lag3,0.010093610308842552,0.010093610308842552,1.25004779921685
PANEL_1X4,PANEL_2X4,PANEL,PANEL,True,-0.9685098365533416,reversed,"SELL PANEL_1X4, SELL 0.969x PANEL_2X4","BUY PANEL_1X4, BUY 0.969x PANEL_2X4",18.1784786196438,0.3718259514832194,701.9961224996234,0.9998124540760462,3695.5331550406663,-0.1316565114062711,-1.6257839170308008,1065,0.5669321784291907,0.010564424578374075,0.010564424578374075,PANEL_1X4-> PANEL_2X4 lag2,-0.011890101640879523,0.011890101640879523,1.2455560272022206
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,OXYGEN_SHAKE,True,0.8502180907713114,same,"SELL OXYGEN_SHAKE_GARLIC, BUY 0.850x OXYGEN_SHAKE_CHOCOLATE","BUY OXYGEN_SHAKE_GARLIC, SELL 0.850x OXYGEN_SHAKE_CHOCOLATE",1.592372078989683,0.3616068673835159,641.9864284781698,0.9995996056181109,1730.8145082100073,-0.25704775921233464,-3.2302621522204937,2167,0.549953893354254,0.0066681838677572665,0.0066681838677572665,OXYGEN_SHAKE_CHOCOLATE-> OXYGEN_SHAKE_GARLIC lag3,0.006833385738306709,0.006833385738306709,1.2439798271725067
ROBOT_IRONING,ROBOT_DISHES,ROBOT,ROBOT,True,-1.047401607624165,reversed,"SELL ROBOT_IRONING, SELL 1.047x ROBOT_DISHES","BUY ROBOT_IRONING, BUY 1.047x ROBOT_DISHES",18.71453064285496,0.4246294625394491,676.2670730138254,0.9994254867511236,1206.1480770462367,-0.3885243932254638,-3.147614999153799,129,4.145158962641739,0.0007479580894770542,0.0007479580894770542,ROBOT_IRONING-> ROBOT_DISHES lag3,-0.0066321299513826485,0.0066321299513826485,1.2400298599514727
UV_VISOR_AMBER,UV_VISOR_RED,UV_VISOR,UV_VISOR,True,-1.4272186230561992,reversed,"SELL UV_VISOR_AMBER, SELL 1.427x UV_VISOR_RED","BUY UV_VISOR_AMBER, BUY 1.427x UV_VISOR_RED",22.25577205995774,0.3708167064113642,979.1204366425466,0.9998246570771347,3952.748124828512,-0.17168183919818583,-1.7088531172403614,635,1.4208229172947984,-0.0011598589121357909,0.0011598589121357909,UV_VISOR_RED-> UV_VISOR_AMBER lag3,0.00925847990740136,0.00925847990740136,1.2391447492433185
